TEXT,MANUAL LABEL,AUTO LABEL
"START NEXT ""Dear Ms. ###Your question concerns both unemployment and pandemic unemployment assistance benefits so I will briefly touch on both.Unemployment BenefitsIn general a claimant qualifies for unemployment when they are separated from employment through no fault of their own. If the claimant voluntarily quit they must have good work-related ###ons for doing so. If the claimant was discharged the discharging employer must not have good cause for the discharge. In addition to the no-fault requirement the claimant must have sufficient earnings in their base period and must be able available and actively seeking full-time employment. Additional information on these requirements can be found in the attached Claimant Handbook.When an employee is injured on the job the normal recourse is worker's compensation benefits as opposed to unemployment. You mentioned a ""Work Comp doctor"" so it sounds like you rightly pursued worker's compensation benefits following your injury in December of ###. I will also note that if a claimant is unable to work because of an injury they are generally not able and available for full-time employment and so are not eligible for benefits.PUA BenefitsA claimant may qualify for PUA benefits if they were unemployed as a direct result of COVID-19 were working or scheduled to start working at the time of the COVID-### (###) and were able and available for work except for the COVID-###. Section B of the attached Frequently Asked Questions pdf contains among other information a list of acceptable COVID-related ###ons for being unemployed.Based on the facts you have provided it is not clear that you meet the above requirements. For example it seems as though you are unemployed for ###ons unrelated to COVID-19 (instead unemployed for ###ons relating to your shoulder injury). You also do not seem to be able and available except for a valid COVID-### (instead not able and available because of your shoulder injury). If you answered ""no"" to otherwise able and available on your initial application or weekly vouchers that could explain why you were denied.Unemployment and PUA claims are very ### and there are a number of ###ons that either of your claims could have been denied. I will leave this question open in case you want to ask about specific requirements relating to either claim or otherwise want to provide additional/clarifying information. Sincerely ### "" NEXT ""Hello and thank you for your response back on this matter. I was just really confused with it all because they gave me a piece of paper stating if I couldn't return to work they would hire somebody else and they had already hired them I seen it with my own eyes. I was replaced before I even came back ### 27th of January. the 31st is when I got the letter from them saying that they had ran out of light-duty work and that I needed to return to my normal duties which was impossible because my arm was in a sling. I took that as I was fired so I didn't go back. The letter even said that if I couldn't do it I would be replaced so I'm really confused by it.I had to go up until ### without any income. And that's when I filed for the unemployment.But wouldn't them saying that and doing that as the virus was happening where was going on rather put me in a situation to where I couldn't work so I would qualify right or wrong even though I was hurt on the job and couldn't do anything at that time they put me into a workforce that was shuting down everywhere.I have two daughters I lost time with them cuz I didn't have the money to take care of them. I boat some ### here and there just to get by nothing of great significance less than $###'t do much and it made life very difficult for me.I would like to thank you for your time though and giving me an answer I do have pictures of when I did go back to light-duty work or what I was doing then re-aggravated the injury if that would matter or not. I'll just lay it to rest.                                   Thank you""",1,1
"START NEXT ""Unfortunately a volunteer was not available to respond prior to your legal deadline.  It is unclear form your question why you think that you would lose custody of your daughter while you were with you father.  Generally having to spend time away from the child for a family reason should not cause you to lose your custody.  If you are leaving and the ex-husband has an issue you may have to deal with any objections he has. If you had issues and you still need assistance I would suggest you contact the S.C. Lawyer Referral Service at 1-800-### and ask for a referral to an attorney who handles domestic cases. Good luck. """,0,0
"START NEXT ""This Case started with my ex husband's Attorney serving me to Emancipate our son in 20###8. Is it Legal for this new Judge to start over this Case that already has a Judgement that included education proof so Judge did not emancipate son in Judgement. Can't this new Judge only listen to Temporary Order of child support and how can the Atty say it is because they do not know son is in school as a reason ? And should the new Judge review the Case information before to understand what has already occurred ? If Judge ### did not have evidence of son still being in school she would have Emancipated him in her Judgement and stopped child support. How can I stop this ? I am too ill to keep this going on I was served about Emancipation in 20###8 Judgement and Temporary Order was ###20 no child support paid. The accusation of ### and to not pay child support Temporary Order because Ex husband's Atty says they don't know the school and this new Judge starts it all over again. How can this be legal ?I have no money for the Sanction and Motioned for relief what if the Judge does not grant it what can i do ? I am Sanctioned for something not brought up with the Emancipation Case already has a Judgement and my ex' husband owes $###7### ###/### but I am Sanctioned this is unbelievable. Between illness and medical treatments I can't battle this even though we are at poverty level my ex husband is a Master Plumber home cars ### boat clubs and assets. "" NEXT ""Hello I am a retired lawyer who has volunteered to respond to some of the family law questions on Mass. Legal Answers On-Line (""MLAO"").  I will try to respond helpfully to your questions.Your inquiries were dense with questions and alleged facts -- too much to respond accurately and helpfully to each part.  So here I am going to focus on two alleged facts:  ""I am too ill to keep this going on.""  ""I am a disabled senior with ###.""From your accounts of events I agree that something wrong took place in your case.  I cannot unravel its mysteries on-line through the MLAO.  A good family law attorney talking with you for an hour after reviewing all the court-related documents should be able to piece together some motion for relief on your behalf I believe.  Without a proper motion (or complaint) that focusses on the errors of court and on the pertinent facts I am afraid that you might not get the legal relief that you deserve.  Not only can I not answer all your questions and give you good guidance for you to do it yourself it sounds like you are near your ### ends unnecessarily stressed by the recent legal goings-on.So I recommend that you now retain a good family law attorney to represent you in this matter.  If you cannot afford to hire an attorney you might qualify for free legal assistance from your regional Legal Services organization.  I do not know if that would be Neighborhood Legal Services Merrimac Valley Legal Services or some other non-profit legal firm.  There also might be a Seniors Law Program in your area that provides free legal assistance to persons age ###.  Applications generally are made by phone or on-line.  These legal organizations that provide free services cannot accept every application; and despite the apparent merits of your case they might not accept your application.  You might also find help through your local Seniors Center.  I recommend that you be persistent in applying for assistance and that you try to focus your statement that summarizes your case to fifty words or less (getting to the heart of the matter more quickly).If you have further questions for me through the MLAO you may forward them this week; and I would try to respond next weekend.  MLAO does not provide attorneys for representation or referrals.Good luck.""",0,0
"START NEXT ""You need to an attorney to help you get custody.  Contact Legal Aid of North Louisiana's ### office at ###-### to see if you qualify for free legal services. If not the LSBA Modest Means Directory is a directory of attorneys who offer legal services at reduced rates if you qualify. Please note that the mother will surely ask for child support from you for your daughter if you pursue custody."" NEXT ""I understand that I'm currently on child support. I put myself on support because she didn't allow me to take care of her. Now I feel my child is not in a safe environment due to a variety of recent events. I've tried everything and fund aren't anywhere near getting an attorney so I was recommended to come to you all. Thanks for the advice"" NEXT ""So are you  listed as the father on your daughter's birth certificate ? The ### ### ### Parish also has a self help website if you want to try to get custody yourself that is if you are on the birth certificate. Otherwise you would have to file for paternity to be recognized as the father first. The website is  www.######selfhelp.com"" NEXT ""Yes I am"" NEXT ""You can either contact Legal Aid or try and file for Custody on your own using the self help forms on the ### ### Ouachita Parish website.  You will have to have evidence documents witnesses etc. of the facts that are the basis for you asking for custody.  It would be best to have Legal Aid help you by either handling the same or meeting with you to review your documents help guide you and prepare you for the Court Hearing."" NEXT ""Will do thanks so much for the advice. It's more than anyone else has given me""",1,1
START,0,0
"START NEXT ""Hello ###As much as we would like to help with your legal issue Californiaâ€™s Free Legal Answers attorneys are only allowed to answer legal questions related to COVID-###/or California ###.Nevertheless there may be other places for you to find help with your issue. Please see the list below for other possible resources.Thank you for using CA Free Legal Answers and I hope that one of the resources below are helpful. SincerelyAdministratorCalifornia Free Legal Answers Other places to find help.There may be other services to help you. Below is a list of other resources.Free Disaster Legal Assistance HOTLINE 1-888-###Spanish speakersSpanish speaking users call 1-888-###. Press option number one.~ Usarios Hispanohablantes llaman 1-888-###. Opriman opcion ### uno.To search for (free) legal aid providers in your county: Law Help CA  To find a Lawyer Referral Service in your County to get a regular paid attorney (or possibly a low-fee attorney if you are low-income): LRS by County  For Disaster Legal Services and Covid###:  Disaster Legal Services  Other helpful agencies: Veterans: ABA Home Frontwww.abahomefront.orgABA Home Front provides legal information resources and a directory of legal programs for veterans service members and military families. Programs listed include military legal assistance offices legal aid and pro bono organizations lawyer referral and information services and military-specific programs where available.ABA Military Pro Bono Projectwww.militaryprobono.orgThe ABA Military Pro Bono Project accepts case referrals from military attorneys on behalf of junior-enlisted active-duty military personnel facing civil legal issues and it works to place these cases with pro bono attorneys. Swords to Plowshareshttps://www.swords-to-plowshares.org/  Employment: Legal Aid at WorkEqual Rights AdvocatesNational Center for Lesbian Rights Housing/LLT:Tenants Together Small Property Owners of San ###Housing and Economic Rights AdvocatesBay Area Legal Aid hotline1-800-### Domestic Violence/Violence in the family:Family Violence Law Center (Oakland)Cooperative Restraining Order ClinicLegal Aid ###### - San ###Bay Area Legal Aid hotline1-800-### Family Law:CA Courts: Self-Help Centers""",0,0
"START NEXT ""Thank you for contacting ABA Free Legal Answers. You have a few options here. Since the landlord served you with an eviction notice you can move out.If you want to stay and pay rent the landlord cannot evict you without first going through the Court. Here are links to more information about the eviction process:http://www.scjustice.org/brochure/landlord-tenant-law-south-carolina/http://www.scjustice.org/brochure/the-eviction-process/There is no need to file a separate lawsuit to dispute this matter. Rather during the eviction process you may request what is called a Rule to Show Cause hearing in which you can present your case to a judge.""",0,0
START,0,0
"START NEXT ""Minimum wage laws apply to employees rather than independent contractors. If they were being issued ###099s instead of W-2s then they were being treated as independent contractors. If I as your attorney agree to do work for you based upon a given price per unit and it takes me so long to perform the work that I end up earning less than minimum wage that is on me not you.That said it seems questionable that these women were technically independent contractors. Many business owners incorrectly believe that they can ""hire"" folks as either an ""employee"" or an ""independent contractor."" That is absolutely false. The law dictates whether it is an ### relationship or an independent contractor relationship. The IRS has established a ###. None of the ###. Do they perform the work at the business location? Do they use business tools or equipment? Does the business dictate the work hours? These are the types of things that are considered and if the answers to those three questions are ""yes"" then it is likely that the employer has ""misclassified"" them as independent contractors rather than employees. If you look up ""misclassification"" on the Missouri Department of Labor website you will find a great deal of information including that the business can be subject to ###; monetary penalties of up to $######; up to 25% increased unemployment taxes. Additionally if the employer was not carrying worker's compensation insurance on them there could be criminal and monetary penalties associated with that as well.Based upon what you have indicated you are kidding yourself if you think the employer won't immediately know that you are the one that has filed or at least assisted in bringing this complaint. From a legal standpoint there isn't much that the company can do but it is likely that the company will try to make it difficult for you to get further employment. I assume that you won't be using the employer as a reference but some employers may insist on speaking with them. You mention that you are in ### County which is good as if you lived and worked in a small rural county the business would have an easier time poisoning the well (badmouthing you to most viable employers). If the employer does choose to do that to you there are legal remedies (such as defamation) but those are very difficult to prove.Technically the seamstresses don't have to submit anything themselves and the spreadsheet should be sufficient to get things going. Under the Fair Labor Standards Act (FLSA) it is the employer's burden to maintain records confirming that it is paying employees the correct amount. Once the complaint is filed the Wage and Hour Division will send someone to the facility and interview each of the employees privately. To the extent that you are concerned about being held liable yourself that isn't likely. You can certainly provide an affidavit that issuing payment by signing checks wasn't your job but that you had been directed to do so on occasion. However you had no authority to issue payment other than on the basis that the employer dictated despite your having advised the employer that it was violating the law.""",0,0
START,0,0
"START NEXT ""Ms. ###I read what you posted twice but I cannot find an actual legal question to answer.  This site is for posting specific legal questions which volunteer lawyers may answer.  It is not a lawyer referral site or service.  The Missouri Bar web site does have an attorney search function:  ###However I did want to post something in response to your post.  I would not recommend you meet with the father's attorney about modifying the paternity/custody judgment by youerself.  It sounds like you are being pressured and need to be represented by an attorney.You would be well-advised to retain a lawyer now for advice and representation.  You may need to obtain financial assistance from friends family co-workers or loan - but you should not be attempting to deal with this by yourself.  Please retain a lawyer as soon as possible since there is or is about to be a motion to modify filled.  Best wishes.""",0,0
"START NEXT ""Unfortunately I must tell you that your assumption is not correct.It is possible to quit and still receive unemployment benefits if you quit to take care of a spouse parent or child who had the coronavirus.  However the person you were caraing for was not a spouse parent or child and did not actually have the virus.Illinois Legal Aid has a webpage that describes all this.  You can access it here:https://www.illinoislegalaid.org/legal-information/if-i-quit-my-job-can-i-get-unemployment-benefits#:~:text=Take%20action&text=If%20you%20voluntarily%20quit%20yourleft%20for%20%22%20good%20cause%20.%22&text=The%20reasons%20should%20be%20enoughhave%20voluntarily%20quit%20their%20job."" NEXT ""What should I do moving forward? The letter dates for the period beginning ### but I have been on unemployment under this same claim since I was ### last year. Why do you think this is? How should I handled this interview? "" NEXT ""I'm sorry but I can't ### you that.  I can answer questions about the law but I can't tell you what is in ###' mind."" NEXT ""Thank you for your time """,1,1
"START NEXT ""It is not unusual for a party to have his/her child added under a new spouse's insurance policy.  However whether or not that is in full compliance of the court order that was entered will depend heavily on the exact wording of the order entered.  On a conceptual basis typically court orders requiring a party to provide his/her child with medical insurance are there so that the child has insurance coverage. There may be more at play here than simply the child obtaining/maintaining an insurance policy.  The cost of the insurance is often included in the calculation of the child support guidelines.  So the child support guidelines calculation run may have included a higher amount for the cost of the insurance which would potentially lower the father's monthly child support payment if in fact the insurance premium paid is lwoer than the number that was included in the guidelines.  If the Mother learns of the lower cost of the insurance she may  have a basis for an upward modification of the father's child support monthly amount depending on the number that was used in the guidelines calculation.The best practice would be to have a qualified family law attorney reveiw all the court documents and give advice specific to the situation at hand.  The ### County Bar Association offers a referral service which in exchange for a $### an attorney will provide a ###.  You may want to consider using that service to obtain inexpensive legal advice specifically tailored to the situation.  Here's the referral link:  http://www.lawyerlegion.com/lawyer-referral-directory/florida/###-county/  """,0,0
START,0,0
"START NEXT ""Ms. Forgacs:In response to your question ### THEORETICALLY can be held responsible as your recital shows an absence of due care.  However as a practical matter and unless sued in Small Claims Court the cost to go after ### would be prohibitive.  Moreover proving damages in Small Claims Court may be difficult.  I suggest that you first contact the ### Insurance  Department at ### and see if they can offer more immediate help.Good luck""",0,0
START,0,0
"START NEXT ""You have just as much right to the premises as she does however if there is any violence or threat of violence or abuse  then either party can get an order protection having the court determine possession for one party. This would be temporary until you have decided how you wish to proceed with unwinding your fears if that's what you are planning.""",0,0
"START NEXT ""###To give advice specific to your friend I would need him to post the question. However I can give you some general information. In ### to revoke a power of attorney the person who gave the power or attorney to someone else (the principal) needs to tell the person who has the power of attorney (the agent) that they are revoking the power of attorney. This needs to be done in writing. The person revoking the power of attorney needs to keep a copy of the letter and they should forward it to everyone who the agent has done business with on their behalf. I am also attaching a fact sheet which has more information. I would recommend printing or emailing the fact sheet to your friend. """,0,0
"START NEXT ""Ms. ###My name is ### Hoeppner and I am an attorney in ### Tennessee. I am sorry to hear about your situation and you do have certain rights as a tenant in ### County. You say you were advised to contact Legal Aid but that is a different entity than TN FreeLegalAnswers. Contact information for the local Legal Aid office is as follows:Legal Aid of East Tennessee###### City TN #########/You can use the website to request assistance as well as calling the office. Hopefully this information gets you in touch with attorneys who can assist you further. I wish you and your son the best in this situation.Thanks###""",1,1
START,0,0
START,0,0
"START NEXT ""Dear Mr. ###:Thank you for your question regarding how to establish parentage for your son.This articleHow to Establish Parentage will give you an overview of the parentage legal process.  The process can be time-consuming and complex so itâ€™s advisable to contact a local legal aid organization to help you.I donâ€™t know where you are located in ### County but you can try contacting ### State Legal Services in Rockford Illinois.  Their phone number is ###-###.  If they canâ€™t help you they should be able to direct you to an organization that can.  Best of luck!LM""",1,1
START,0,0
"START NEXT ""I meant to add that weâ€™ve been divorced now ###. Also that when I last talked to FSA last summer they told me that it looked like the debt would be written off/ forgiven due to the circumstances (him not being able to farm anymore- out of his control us being divorced etc) I believe the total amount of the loan is close to  $###.""",0,0
"START NEXT ""Do you have written evidence -- a letter text or email -- where your SO agreed you could borrow $###? If not then you need an attorney.Your SO has the right to file a police report on her mother opening mail addressed to someone else but it's unlikely to happen because your SO is ""not doing well.""""",0,0
"START NEXT ""Dear ###Sending hope for a ###fe and happy ### ### ### crisis lines with you. An Advocate may be able to provide some help before the hearing you mentioned being set for ### at 9:###.m.For a statewide advocate or referral to resources in your area call the ### Iowa Victim Service Call Center at  1-800-### or  text â€˜IOWAHELPâ€™ to 20121Local crisis line: ###-###Regional crisis line: 1-800-###You may have already accessed many of the following resources but here is information about additional resources - the ### ### crisis lines above are also included below since the information is copied and pasted from the RVAPâ€™s website pages shown / linked here:https://rvap.uiowa.edu/about/services/ServicesWe provide free confidential and trauma-informed services to anyone directly or indirectly impacted by sexual violence in Cedar ### Moines ### Iowa ### ### ### and Van Buren counties. Anyone inclu### but is not limited to individuals of any age gender identity culture etc. Sexual violence is any sexual act committed against someone without that personâ€™s freely given consent. This inclu### but is not limited to rape sexual as###ult stalking harassment sexual exploitation etc.If you're a person with a di###bility who requires an accommodation please contact the office at ###. Interpreters are available for ### speaking persons as well as for ASL.https://rvap.uiowa.edu/help/Speak With an AdvocateWho is an advocate?Advocates can provide emotional support ### information and assistance in finding resources to anyone affected by sexual violence. Per Iowa law we are confidential free of cost and most advocates are not mandatory reporters.  How do I contact an advocate?For an RVAP advocate call our ### local crisis line at ### or ###. For a statewide advocate or referral to resources in your area call the ### Iowa Victim Service Call Center at  1-800-### or  text â€˜IOWAHELPâ€™ to 20121Learn about your optionsMedical optionsLegal optionsAcademic optionsNo-contact ordersSupport groupsCounseling & therapy### Health AdvocacyDoula services###fety planningDisclosing to othersSupporting survivorsExplore resourcesFor resources in the ### County area click here for a downloadable PDF.For resources in your county click here to visit the Iowa Sexual Abuse Hotline's resource directory. https://rvap.uiowa.edu/directory/#kossuthShowing results for Kossuth County:Crisis Intervention Service (CIS) (### City)Mailing address: PO Box ### IA 50402Service areas: ### Cerro Gordo ### ### ### ### ### ### ### Kossuth ### ### ### Worth ### Local crisis line: ###-### Regional crisis line: 1-800-### Office phone number: ###-### Fax: ###-### Outreach offices: Algona ### ### ### City Eldora Fort ### ### Center ### ### Forest City ### City & O###ge Services offered: ###; Medical & Legal Advocacy; Shelter for Victims of Domestic and Sexual Violence; Information and Referrals; Support Groups; Community Education; Individual Counseling; Children ServicesMore information VISIT WEBSITE â†’DV Resource:Crisis Intervention Service (CIS)Crisis Line: ###-###Shelter Resource:### As###ult Outreach CenterCrisis Line: ###-###Nearest location:CIS (Algona)### IA ###Phone: ###-### or Crisis Line: ###-###VISIT WEBSITE â†’More Kossuth County Resources:Law EnforcementKossuth County Attorney### IA ###Phone: ###-###VISIT WEBSITE â†’Fenton Police DepartmentCity Hall Fenton  IA ###Phone: ###-###Titonka Police DepartmentCity Hall Titonka IA ###Phone: ###-###VISIT WEBSITE â†’Algona Police Department### IA ###Phone: ###-###VISIT WEBSITE â†’### Police Department### IA ###Phone: ###-###VISIT WEBSITE â†’Kossuth County Sheriff's Department### IA ###Phone: ###-### or ###-###VISIT WEBSITE â†’Medical ResourcesKossuth Regional Health Center### IA ###Phone: ###-###VISIT WEBSITE â†’Department of Human Services (DHS)Kossuth County DHSCourthouse Annex Building ### IA ###Phone: ###-###VISIT WEBSITE â†’### CenterCIS (Algona)### IA ###Phone: ###-### or Crisis Line: ###-###VISIT WEBSITE â†’More resources:Cultural Specific ProgramsState DV ResourcesShelter ResourcesOther State ResourcesNational ResourcesMore ResourcesRelated ###Cultural Specific ProgramsIowa through the office of the Crime Victims Assistance Division recognizes how culture language race trauma and healing can ### with victimization.LEARN MORE As###ult Care Center Extending Shelter and Support (ACCESS)LEARN MORE Centers Against Abuse and Sexual As###ult (CAA###)LEARN MORE Crisis Intervention & Advocacy Center (CIAC)LEARN MORE Council on Sexual As###ult & Domestic Violence (C###DV)LEARN MORE ### HouseLEARN MORE ### County Crisis & Advocacy ServicesLEARN MORE Rape Victim Advocacy Program (RVAP)LEARN MORE ### Center Inc.LEARN MORE ###fe Path Survivor ResourcesLEARN MORE More ResourcesLEARN MORE  Here is additional information with links that may be helpful if you want to talk to a lawyer now or in the future:Limited Scope Legal Services Information about Limited Scope Legal Services can be found at this link to Iowa Find-A-Lawyer ###/limited-scope Lawyers that provide limited scope legal services can be found by clicking the ""Limited Scope Legal Services - Attorney list"" link located on Iowa Find-A-Lawyer ###/limited-scope. Iowa Find-A-Lawyer Lawyers that charge $### ###-A-Lawyer ###/ If you use this service please tell the attorney that you are contacting them through the Iowa Find a Lawyer program. """,0,0
"START NEXT ""Hello:You need counsel for this. An executor must be appointed for the estate and then an eviction proceeding started."" NEXT ""We have an executor. I'm asking if it's possible to sue for back pay for when this person was living there for ###. Can we sue him for room and board during the eviction? Is that possible  is that something that happens?""",0,0
"START NEXT ""Good Morning-I am sorry to hear about your situation.  This website has attorneys who can potentially answer a specific legal question if you have one but this service does not provide full representation to people in cases.  So if that is what you are looking for you should contact another agency to try and find a lawyer to represent you.If you were served with an Alias Summons then you will need to file an Appearance with the Clerk of the Court and formally respond to the Complaint with the court.  If you do not do that in the time allotted then a default judgement can be entered against you meaning you could lose the case as a result of not properly responding.Good luck to you.""",0,0
START,0,0
"START NEXT ""If there is not a court order giving you primary physical custody you're going to need to bring an action in family court - basically sue the mother for custody.  I would not suggest that you attempt this without a lawyer.  There is good information about custody on the S.C. Center for Father's and Families website - ###/ - and if there is a program near you you may be able to some assistance through them.  I would suggest contacting the S.C. Lawyer Referral Service at 1-800-### and getting a referral to a family law attorney in your area for assistance with a custody case.  The difficulty will depend on how cooperative the child's mother is willing to be. """,0,0
START,0,0
START,0,0
"START NEXT ""The Family Court is always going to use the standard of what is in the best interests of the child. If you have no court order setting up this visitation arrangement you do not have to send her. Keep good records. There is no need for you to file for custody you are the mother. If they father wants to challenge your decision he has the right to do that. That is why keeping documents and a calendar of events would be smart""",0,0
"START NEXT ""Thank you for contacting ABA Free Legal Answers. You may consider consulting an attorney to look at your case to see if it can be re-opened. If you need an attorney there are a few places you may contact: SC Legal Serviceswww.sclegal.org### Or SC Bar Pro Bono Program### Or ###1-888-### Or SC Bar Lawyer Referral Servicehttps://www.scbar.org/public/get-legal-help/find-lawyer-or-mediator/find-a-lawyer/ Thank you.""",1,1
"START NEXT ""You can change the name of your LLC by filing a form with the Secretary of State and paying a small fee. You could also use the fictitious name registration with the Secretary of state and operate that way. Since you are a one person firm that may work out just fine. Go to the MO secretary of state web site and you can find the forms under Business. Good luck and if need more let me know. "" NEXT ""Thank you.""",1,1
"START NEXT ""Hi I would highly recommend that you consult an experienced family law attorney to assist you in filing for paternity and visitation. The website below has information on attorneys that specialize in this area including those that offer free or reduced legal fees support. Good luckindianalegalhelp.org""",0,0
"START NEXT ""You need to go down to the magistrate's court today and tell them that you need to file an answer to the paperwork. THey will help you fill it out. You  need to demand a hearing on the eviction and collection actions. Your response should be just what you've told me:a) you have a month lease and you are entitled under the law to ###'s written notice of a termination of the month to month tenancy;b) you have been paying the rent since ###(s) you were told to pay the rent to and it's up to them to work it out not you. You do not have to pay twice;c) you dispute that you owe any past due rent;d) you have no evidence that the property is in the hands of a receiver and therefore you question who is the owner of the property.What you want ultimately is to have enough time to move and for no judmgnet to be entered against you for past due rent because you've paid the rent.Make sure when you go to the hearing you bring with you evidence that you have paid the rent as directed- so proof of payment and proof of to whom you have paid the rent. """,0,0
"START NEXT ""I just came across this question. Did you end up filing your appeal in this matter? "" NEXT ""No.. I ran out of time... """,0,0
"START NEXT ""You have not given any information that will help me determine what is going on.  From the subject line you were threatened with eviction some time ago.  Did you get evicted?  Did the landlord take you to court?  What was he claiming that you did to subject you to eviction and when did this happen?""",0,0
START,0,0
"START NEXT ""I am going to assume there was a court order granting custody to your step-mother.  For you to regain custody you would need to return to court and seek a change of custody order.This will require an attorney. If the children are in danger you should call DSS and ask them to place the children with you""",,
"START NEXT ""Hi ###I am an attorney here in Illinois.  I am not familiar with this issue.  But I did find this online.  ### tax offset.   It does not look like your situation fits into the offset requirements.  However there is a phone number to call.  Also the request for offset can be sent to the address on the notice that the DOE sent you.  Good luck to you###""",0,0
"START NEXT ""Ms Aponte:This website will not furnish the services of a trademark attorney for you.  You can hire a qualified attorney and pay for such services you can seek free or lower price services for assistance as set forth on the PTO's website <https://www.uspto.gov/trademarks-getting-started/why-hire-private-trademark-attorney> or you can attempt the process yourself.  The PTO website has guides to assist if you want to try the process yourself which many ### actually do and are successful in the process.""",0,0
"START NEXT ""Not without a court order.  If both names on on the lease that wont be easy.  If you were never married and your name is on the lease and his is not you can attempt to evict him but without going to court.If you were married and got divorced and he received possession of the house rental that is very hard to change"" NEXT ""Even if my landlord says so can we get him evicted with the authority "" NEXT ""Your landlord can evict him not you""",0,0
"START NEXT ""###:I assume that the litigation is for personal injury and not for automobile damage.  She should report the litigation immediately to her insurance company.  Normally the insurance company will defend.  If the personal injury claim is in excess of the insurance coverage for personal injury your sister will be responsible for the excess (if the injured party gets a judgment in excess of the insurance coverage) unless she has further insurance.  However these lawsuits take a long time to move ahead and in the interim the insurance company should defend.""",0,0
START,0,0
"START NEXT ""Dear Ms. ###This is a rather complicated situation.  Let me start by saying that what you referred to as ""stepping up"" is actually a Class D Felony.  Knowingly providing false information on the BVR paternity acknowledgment form is a crime as mentioned at the bottom of the first page on the Affidavit form (attached).  I am assuming you are well past the ###.By Missouri law the filing of the BVR affidavit establishes paternity for all legal purposes.  It is the same as a paternity judgment entered by a court.  Right now it is no longer relevant if another man is the actual biological father.  If you or the boyfriend bring a legal action seeking to undo the false BVR affidavit you will be in a sticky situation of also admitting you and he committed felonies by knowingly submitting false information.  While the likelihood of prosecution is very small the false affidavit may not sit well with the court.  The party who would have a much better chance to try to undo the boyfriend's paternity would be the biological father.  If you can get him to file a paternity/non-paternity petition it would have greater chances of success.  But of course he is not required to do so.Judges vary tremendously in strictly enforcing the law.  However regardless who files the lawsuit seeking to undo the BVR legal paternity and establish a judgment against the biological father the judge will usually have to appoint an attorney to serve as the child's attorney.  This is known as a Guardian ad Litem and the judge will order the parties to pay the attorney.  The majority of cases seeking to replace a legal father with a biological father usually succeed.  However the individual circumstances and facts are different in every case.  If the child now recognizes his legal father (boyfriend) as his father and has established a parent-child bond this will be taken into account.  The Guardian ad Litem can make a recommendation to the court that it is not in the best interests of the child to disestablish paternity.  I cannot guess about the outcome of your situation but can say that most times it is legally possible to accomplish your litigation goals.You cannot use genetic testing materials from another case or cases to have paternity tests for this child.  In addition as previously explained it does not matter if the legal father is not the biological father.  Having the genetic testing results changes nothing legally.  Also any DNA testing done prior to the court case being filed may be excluded by the judge.  You should wait and do the genetic testing pursuant to a court order after the case is filed.Your next step is to hire a good local family la attorney who can review the factual and legal history with you and advise you as to your legal options.  The situation you have created is not something you can repair yourself and you will need a good lawyer.Best wishes.""",0,0
"START NEXT ""Ms. ###Request the most recent payroll stub and verify that the GROSS amount remains the correct amount.  The net take-home pay may differ because tax withholdings amounts will differ based on the frequency of payment and the amount of gross income.  Typically your payroll stub will also include your gross payment YTD (year-to-date).  I suspect that you will find that nothing actually missing.  You'll just end up with a larger tax refund check instead.""",0,0
"START NEXT ""Ms. ###:If you have a custody agreement then you cannot move to a place that would deny your children's father visitation without either getting his permission first or filing a petition with the Family Court to modify the custody order.  Please visit https://www.lawhelpny.org/issues/family-juvenile/custody-visitation-not-in-divorce?location=Orleans%20County for resources regarding child custody and visitation.  If what you described is true then it is very unlikely that he would ever get full custody. """,0,0
START,0,0
START,0,0
"START NEXT ""This is not atypical.  Basically what happened is you got a default judgment.  He hired an attorney and filed an appeal.  When you appeal from General Sessions you get a ""de ###"" appeal to Circuit.  Essentially that means it is a ### and everything starts fresh.At this point you can't garnish his wages.  He appealed the judgment to circuit and your judgment is no more.  You will have to go back to court in Circuit and pursue your case there."" NEXT ""Okay how do I do that? Thanks"" NEXT ""If I understand the procedural posture here if the opposing party properly perfected an appeal you are already in Circuit Court.  You now conduct the case just as if you had originally filed it there.   The nice thing about circuit court is that you can use all of the discovery tools available there.  So you could (in theory) notice depositions ### written discovery and the like.  But this would get expensive.  (Of course it might get expensive for the other side as well.)""",0,0
START,0,0
"START NEXT ""If it is a probate matter you can one go see the probate court filings. or two you can ask the probate judge to order the accounting etc. or you can hire a probate attorney. Good luck. ### P. ###""",0,0
